id_Venda,fk_Cliente,fk_Produto,fk_Loja,Quantidade,dt_Venda
766979-7865826879-vd647,1892,124,4,3,2023-01-06
766979-7865826879-vd648,3598,135,2,3,2023-01-06
766979-7865826879-vd649,3464,78,5,11,2023-01-06
766979-7865826879-vd650,344,132,3,27,2023-01-06
766979-7865826879-vd651,209,129,1,24,2023-01-06
766979-7865826879-vd652,2781,95,4,8,2023-01-06
766979-7865826879-vd653,3315,41,4,29,2023-01-06
766979-7865826879-vd654,2105,90,1,17,2023-01-06
766979-7865826879-vd655,1210,36,5,29,2023-01-06
766979-7865826879-vd656,2945,44,2,5,2023-01-06
766979-7865826879-vd657,1807,41,2,5,2023-01-06
766979-7865826879-vd658,542,77,2,16,2023-01-06
766979-7865826879-vd659,1316,129,3,5,2023-01-06
766979-7865826879-vd660,549,49,5,26,2023-01-06
766979-7865826879-vd661,2602,135,1,33,2023-01-06
766979-7865826879-vd662,2237,46,3,29,2023-01-06
766979-7865826879-vd663,1993,25,5,19,2023-01-06
766979-7865826879-vd664,2646,78,4,33,2023-01-06
766979-7865826879-vd665,2474,44,5,11,2023-01-06
766979-7865826879-vd666,3969,123,5,6,2023-01-07
766979-7865826879-vd667,3039,48,2,35,2023-01-07
766979-7865826879-vd668,3658,83,5,28,2023-01-07
766979-7865826879-vd669,805,39,4,24,2023-01-07
766979-7865826879-vd670,3473,98,1,12,2023-01-07
766979-7865826879-vd671,857,74,4,21,2023-01-07
766979-7865826879-vd672,3926,4,4,1,2023-01-07
766979-7865826879-vd673,538,63,4,13,2023-01-07
766979-7865826879-vd674,3155,26,4,5,2023-01-07
766979-7865826879-vd675,3130,87,1,30,2023-01-07
766979-7865826879-vd676,3679,71,4,35,2023-01-07
766979-7865826879-vd677,1997,24,4,11,2023-01-07
766979-7865826879-vd678,497,37,1,6,2023-01-07
766979-7865826879-vd679,110,6,3,22,2023-01-07
766979-7865826879-vd680,698,77,3,19,2023-01-07
766979-7865826879-vd681,748,138,5,30,2023-01-07
766979-7865826879-vd682,2832,63,1,14,2023-01-07
766979-7865826879-vd683,2667,25,1,11,2023-01-07
766979-7865826879-vd684,3190,24,3,16,2023-01-07
766979-7865826879-vd685,3177,4,1,31,2023-01-07
766979-7865826879-vd686,1746,27,1,1,2023-01-07
766979-7865826879-vd687,3296,78,2,17,2023-01-07
766979-7865826879-vd688,878,5,1,6,2023-01-07
766979-7865826879-vd689,3875,78,3,3,2023-01-07
766979-7865826879-vd690,2850,87,2,23,2023-01-07
766979-7865826879-vd691,534,104,5,9,2023-01-07
766979-7865826879-vd692,1552,37,4,23,2023-01-07
766979-7865826879-vd693,802,136,1,4,2023-01-07
766979-7865826879-vd694,1295,17,4,28,2023-01-07
766979-7865826879-vd695,3520,6,1,1,2023-01-07
766979-7865826879-vd696,2794,41,4,4,2023-01-07
766979-7865826879-vd697,3987,44,3,29,2023-01-07
766979-7865826879-vd698,2405,29,3,8,2023-01-07
766979-7865826879-vd699,2982,27,5,35,2023-01-07
766979-7865826879-vd700,31,65,4,27,2023-01-07
766979-7865826879-vd701,3269,129,3,24,2023-01-07
766979-7865826879-vd702,3514,73,2,6,2023-01-07
766979-7865826879-vd703,923,4,5,33,2023-01-07
766979-7865826879-vd704,1647,63,5,1,2023-01-07
766979-7865826879-vd705,819,69,4,27,2023-01-07
766979-7865826879-vd706,675,119,4,13,2023-01-07
766979-7865826879-vd707,2107,99,1,21,2023-01-07
766979-7865826879-vd708,145,36,2,23,2023-01-07
766979-7865826879-vd709,706,36,2,32,2023-01-07
766979-7865826879-vd710,1046,104,5,27,2023-01-07
766979-7865826879-vd711,3215,129,1,3,2023-01-07
766979-7865826879-vd712,842,77,2,26,2023-01-07
766979-7865826879-vd713,1900,129,4,33,2023-01-07
766979-7865826879-vd714,1153,14,3,20,2023-01-07
766979-7865826879-vd715,738,121,1,22,2023-01-07
766979-7865826879-vd716,2261,104,1,15,2023-01-07
766979-7865826879-vd717,71,137,5,17,2023-01-07
766979-7865826879-vd718,1902,98,2,24,2023-01-07
766979-7865826879-vd719,2932,95,1,16,2023-01-07
766979-7865826879-vd720,3614,39,2,20,2023-01-07
766979-7865826879-vd721,3531,44,2,13,2023-01-07
766979-7865826879-vd722,2787,104,2,32,2023-01-07
766979-7865826879-vd723,2090,90,4,31,2023-01-07
766979-7865826879-vd724,3280,6,3,30,2023-01-07
766979-7865826879-vd725,838,129,3,4,2023-01-07
766979-7865826879-vd726,1168,52,5,25,2023-01-07
766979-7865826879-vd727,2662,129,5,11,2023-01-07
766979-7865826879-vd728,3731,53,2,7,2023-01-07
766979-7865826879-vd729,3836,83,1,26,2023-01-07
766979-7865826879-vd730,3871,83,1,6,2023-01-07
766979-7865826879-vd731,411,80,1,34,2023-01-07
766979-7865826879-vd732,3609,71,3,34,2023-01-07
766979-7865826879-vd733,299,49,1,15,2023-01-07
766979-7865826879-vd734,1120,98,2,25,2023-01-07
766979-7865826879-vd735,3504,91,2,33,2023-01-07
766979-7865826879-vd736,934,58,4,17,2023-01-07
766979-7865826879-vd737,1790,25,5,14,2023-01-07
766979-7865826879-vd738,2590,98,1,35,2023-01-07
766979-7865826879-vd739,1162,123,4,30,2023-01-07
766979-7865826879-vd740,711,129,1,10,2023-01-07
766979-7865826879-vd741,475,41,3,31,2023-01-07
766979-7865826879-vd742,288,46,3,23,2023-01-07
766979-7865826879-vd743,1490,104,5,11,2023-01-07
766979-7865826879-vd744,2459,49,3,1,2023-01-07
766979-7865826879-vd745,1891,114,4,24,2023-01-07
766979-7865826879-vd746,421,63,5,27,2023-01-07
766979-7865826879-vd747,908,48,4,21,2023-01-07
766979-7865826879-vd748,2156,43,3,34,2023-01-07
766979-7865826879-vd749,2166,46,5,28,2023-01-07
766979-7865826879-vd750,3348,134,4,29,2023-01-07
766979-7865826879-vd751,3849,77,5,25,2023-01-07
766979-7865826879-vd752,1000,56,4,33,2023-01-07
766979-7865826879-vd753,70,102,1,25,2023-01-07
766979-7865826879-vd754,1711,129,5,13,2023-01-07
766979-7865826879-vd755,2979,27,4,18,2023-01-07
766979-7865826879-vd756,898,38,1,9,2023-01-07
766979-7865826879-vd757,366,18,2,3,2023-01-07
766979-7865826879-vd758,2792,31,2,5,2023-01-07
766979-7865826879-vd759,3993,46,5,14,2023-01-07
766979-7865826879-vd760,2954,115,1,4,2023-01-07
766979-7865826879-vd761,2591,99,3,20,2023-01-07
766979-7865826879-vd762,696,90,4,16,2023-01-07
766979-7865826879-vd763,1359,77,3,12,2023-01-07
766979-7865826879-vd764,3039,114,4,26,2023-01-07
766979-7865826879-vd765,1901,37,1,22,2023-01-07
766979-7865826879-vd766,1439,26,2,18,2023-01-08
766979-7865826879-vd767,242,34,1,11,2023-01-08
766979-7865826879-vd768,1649,77,4,32,2023-01-08
766979-7865826879-vd769,3720,28,4,1,2023-01-08
766979-7865826879-vd770,1476,68,3,16,2023-01-08
766979-7865826879-vd771,1980,26,5,13,2023-01-08
766979-7865826879-vd772,2753,110,1,8,2023-01-08
766979-7865826879-vd773,2399,105,3,24,2023-01-08
766979-7865826879-vd774,1592,54,5,11,2023-01-08
766979-7865826879-vd775,2092,97,3,30,2023-01-08
766979-7865826879-vd776,1919,49,2,27,2023-01-08
766979-7865826879-vd777,2299,121,2,12,2023-01-08
766979-7865826879-vd778,2840,98,5,15,2023-01-08
766979-7865826879-vd779,2742,121,1,8,2023-01-08
766979-7865826879-vd780,760,2,5,30,2023-01-08
766979-7865826879-vd781,853,125,2,35,2023-01-08
766979-7865826879-vd782,3443,107,4,20,2023-01-08
766979-7865826879-vd783,3790,95,1,5,2023-01-08
766979-7865826879-vd784,1343,47,3,31,2023-01-08
766979-7865826879-vd785,1165,41,1,8,2023-01-08
766979-7865826879-vd786,3771,17,5,10,2023-01-08
766979-7865826879-vd787,949,112,2,10,2023-01-08
766979-7865826879-vd788,3017,20,1,2,2023-01-08
766979-7865826879-vd789,3206,44,2,12,2023-01-08
766979-7865826879-vd790,2889,101,4,10,2023-01-08
766979-7865826879-vd791,317,24,2,31,2023-01-08
766979-7865826879-vd792,1167,107,2,30,2023-01-08
766979-7865826879-vd793,2307,43,3,33,2023-01-08
766979-7865826879-vd794,36,76,5,26,2023-01-08
766979-7865826879-vd795,769,124,5,28,2023-01-08
766979-7865826879-vd796,1454,8,1,35,2023-01-08
766979-7865826879-vd797,3355,78,3,34,2023-01-08
766979-7865826879-vd798,258,97,2,19,2023-01-08
766979-7865826879-vd799,259,78,2,7,2023-01-08
766979-7865826879-vd800,1570,104,2,21,2023-01-08
766979-7865826879-vd801,2401,129,5,10,2023-01-08
766979-7865826879-vd802,2403,36,4,27,2023-01-08
766979-7865826879-vd803,354,77,1,5,2023-01-08
766979-7865826879-vd804,1021,74,3,2,2023-01-08
766979-7865826879-vd805,889,63,5,6,2023-01-08
766979-7865826879-vd806,56,73,4,34,2023-01-08
766979-7865826879-vd807,885,23,4,13,2023-01-08
766979-7865826879-vd808,899,78,5,25,2023-01-08
766979-7865826879-vd809,3081,58,1,33,2023-01-08
766979-7865826879-vd810,3212,39,5,2,2023-01-08
766979-7865826879-vd811,1811,129,1,34,2023-01-08
766979-7865826879-vd812,3827,95,2,13,2023-01-08
766979-7865826879-vd813,3053,114,3,11,2023-01-08
766979-7865826879-vd814,140,21,3,5,2023-01-08
766979-7865826879-vd815,3325,124,3,4,2023-01-08
766979-7865826879-vd816,1317,104,5,12,2023-01-08
766979-7865826879-vd817,2571,133,4,1,2023-01-08
766979-7865826879-vd818,1646,123,1,34,2023-01-08
766979-7865826879-vd819,736,113,2,5,2023-01-08
766979-7865826879-vd820,209,23,4,5,2023-01-08
766979-7865826879-vd821,2716,83,5,35,2023-01-08
766979-7865826879-vd822,3608,131,2,20,2023-01-08
766979-7865826879-vd823,45,129,1,27,2023-01-08
766979-7865826879-vd824,1550,108,3,8,2023-01-08
766979-7865826879-vd825,3008,21,1,8,2023-01-08
766979-7865826879-vd826,3512,127,4,24,2023-01-08
766979-7865826879-vd827,165,63,5,18,2023-01-08
766979-7865826879-vd828,2014,88,1,21,2023-01-08
766979-7865826879-vd829,1869,16,1,31,2023-01-08
766979-7865826879-vd830,3297,91,1,6,2023-01-08
766979-7865826879-vd831,3565,78,5,20,2023-01-08
766979-7865826879-vd832,2833,133,3,21,2023-01-08
766979-7865826879-vd833,3074,65,1,20,2023-01-08
766979-7865826879-vd834,2930,102,2,14,2023-01-08
766979-7865826879-vd835,3914,51,3,33,2023-01-08
766979-7865826879-vd836,1589,99,5,24,2023-01-08
766979-7865826879-vd837,1590,47,3,23,2023-01-08
766979-7865826879-vd838,3577,123,2,6,2023-01-08
766979-7865826879-vd839,2422,42,3,16,2023-01-08
766979-7865826879-vd840,2191,129,3,23,2023-01-08
766979-7865826879-vd841,2725,86,4,35,2023-01-08
766979-7865826879-vd842,2582,129,2,26,2023-01-08
766979-7865826879-vd843,202,87,1,30,2023-01-08
766979-7865826879-vd844,2163,105,4,1,2023-01-08
766979-7865826879-vd845,3198,25,3,4,2023-01-08
766979-7865826879-vd846,329,69,2,3,2023-01-08
766979-7865826879-vd847,3980,56,5,17,2023-01-08
766979-7865826879-vd848,802,77,1,4,2023-01-08
766979-7865826879-vd849,539,123,1,17,2023-01-08
766979-7865826879-vd850,2456,78,2,27,2023-01-08
766979-7865826879-vd851,2529,77,1,33,2023-01-08
766979-7865826879-vd852,1384,90,2,18,2023-01-08
766979-7865826879-vd853,563,9,3,10,2023-01-08
766979-7865826879-vd854,719,73,1,13,2023-01-08
766979-7865826879-vd855,3672,72,2,3,2023-01-08
766979-7865826879-vd856,685,6,2,4,2023-01-08
766979-7865826879-vd857,2290,138,5,8,2023-01-08
766979-7865826879-vd858,2471,44,5,6,2023-01-08
766979-7865826879-vd859,3001,104,2,3,2023-01-09
766979-7865826879-vd860,280,136,2,32,2023-01-09
766979-7865826879-vd861,972,67,4,23,2023-01-09
766979-7865826879-vd862,356,110,5,31,2023-01-09
766979-7865826879-vd863,3138,127,5,30,2023-01-09
766979-7865826879-vd864,3495,63,1,7,2023-01-09
766979-7865826879-vd865,2243,112,1,2,2023-01-09
766979-7865826879-vd866,2407,77,5,1,2023-01-09
766979-7865826879-vd867,3401,77,3,27,2023-01-09
766979-7865826879-vd868,3885,34,5,15,2023-01-09
766979-7865826879-vd869,1390,98,4,19,2023-01-09
766979-7865826879-vd870,1965,34,3,22,2023-01-09
766979-7865826879-vd871,2083,129,1,35,2023-01-09
766979-7865826879-vd872,547,135,4,35,2023-01-09
766979-7865826879-vd873,2773,113,3,26,2023-01-09
766979-7865826879-vd874,3286,134,4,35,2023-01-09
766979-7865826879-vd875,2884,64,4,24,2023-01-09
766979-7865826879-vd876,3267,104,2,21,2023-01-09
766979-7865826879-vd877,3806,70,2,15,2023-01-09
766979-7865826879-vd878,2289,22,1,12,2023-01-09
766979-7865826879-vd879,3810,124,1,23,2023-01-09
766979-7865826879-vd880,1223,77,2,25,2023-01-09
766979-7865826879-vd881,1637,129,5,27,2023-01-09
766979-7865826879-vd882,2733,78,1,28,2023-01-09
766979-7865826879-vd883,3096,73,2,13,2023-01-09
766979-7865826879-vd884,1072,123,4,28,2023-01-09
766979-7865826879-vd885,2461,18,4,15,2023-01-09
766979-7865826879-vd886,3361,49,1,23,2023-01-09
766979-7865826879-vd887,3582,121,5,7,2023-01-09
766979-7865826879-vd888,1207,90,3,12,2023-01-09
766979-7865826879-vd889,2500,104,5,22,2023-01-09
766979-7865826879-vd890,3093,107,5,14,2023-01-09
766979-7865826879-vd891,2742,37,3,33,2023-01-09
766979-7865826879-vd892,620,124,4,21,2023-01-09
766979-7865826879-vd893,1853,39,2,16,2023-01-09
766979-7865826879-vd894,2485,104,1,10,2023-01-09
766979-7865826879-vd895,146,97,5,23,2023-01-09
766979-7865826879-vd896,227,98,2,9,2023-01-09
766979-7865826879-vd897,3914,4,4,26,2023-01-09
766979-7865826879-vd898,3104,8,1,27,2023-01-09
766979-7865826879-vd899,1015,58,4,17,2023-01-09
766979-7865826879-vd900,2732,31,2,8,2023-01-09
766979-7865826879-vd901,1719,134,3,17,2023-01-09
766979-7865826879-vd902,3931,98,1,13,2023-01-09
766979-7865826879-vd903,3086,44,5,31,2023-01-09
766979-7865826879-vd904,3374,56,5,16,2023-01-09
766979-7865826879-vd905,2623,90,4,11,2023-01-09
766979-7865826879-vd906,2272,41,2,3,2023-01-09
766979-7865826879-vd907,1224,43,1,15,2023-01-09
766979-7865826879-vd908,356,20,2,32,2023-01-09
766979-7865826879-vd909,2154,136,3,6,2023-01-09
766979-7865826879-vd910,3058,78,4,14,2023-01-09
766979-7865826879-vd911,3037,41,5,24,2023-01-09
766979-7865826879-vd912,18,123,4,29,2023-01-09
766979-7865826879-vd913,3681,21,4,32,2023-01-09
766979-7865826879-vd914,2904,137,3,6,2023-01-09
766979-7865826879-vd915,2452,67,3,24,2023-01-09
766979-7865826879-vd916,1303,16,1,9,2023-01-09
766979-7865826879-vd917,954,46,2,11,2023-01-09
766979-7865826879-vd918,1541,86,2,4,2023-01-09
766979-7865826879-vd919,2225,52,2,35,2023-01-09
766979-7865826879-vd920,3310,49,5,35,2023-01-09
766979-7865826879-vd921,3386,76,5,27,2023-01-09
766979-7865826879-vd922,2050,39,3,1,2023-01-09
766979-7865826879-vd923,1749,2,3,12,2023-01-09
766979-7865826879-vd924,2819,41,3,23,2023-01-09
766979-7865826879-vd925,554,47,3,3,2023-01-09
766979-7865826879-vd926,3917,41,5,31,2023-01-09
766979-7865826879-vd927,561,129,5,5,2023-01-09
766979-7865826879-vd928,3756,130,3,17,2023-01-09
766979-7865826879-vd929,3062,53,5,20,2023-01-09
766979-7865826879-vd930,2701,124,1,12,2023-01-09
766979-7865826879-vd931,3142,124,1,5,2023-01-09
766979-7865826879-vd932,1645,5,4,2,2023-01-09
766979-7865826879-vd933,1525,24,4,21,2023-01-09
766979-7865826879-vd934,754,67,5,34,2023-01-09
766979-7865826879-vd935,2313,136,1,12,2023-01-09
766979-7865826879-vd936,3091,113,3,19,2023-01-09
766979-7865826879-vd937,1431,98,4,7,2023-01-09
766979-7865826879-vd938,2995,102,3,8,2023-01-09
766979-7865826879-vd939,484,131,5,26,2023-01-09
766979-7865826879-vd940,3946,45,1,26,2023-01-09
766979-7865826879-vd941,3614,76,4,3,2023-01-09
766979-7865826879-vd942,2410,49,5,7,2023-01-09
766979-7865826879-vd943,2024,18,2,21,2023-01-09
766979-7865826879-vd944,3240,47,1,24,2023-01-09
766979-7865826879-vd945,3136,4,4,29,2023-01-09
766979-7865826879-vd946,978,36,5,22,2023-01-09
766979-7865826879-vd947,2204,78,2,30,2023-01-09
766979-7865826879-vd948,673,83,2,34,2023-01-09
766979-7865826879-vd949,1058,32,5,18,2023-01-09
766979-7865826879-vd950,2266,127,4,12,2023-01-09
766979-7865826879-vd951,890,107,2,14,2023-01-09
766979-7865826879-vd952,1667,101,5,28,2023-01-09
766979-7865826879-vd953,665,129,2,14,2023-01-09
766979-7865826879-vd954,275,77,4,9,2023-01-09
766979-7865826879-vd955,2811,93,1,11,2023-01-09
766979-7865826879-vd956,1626,137,4,21,2023-01-09
766979-7865826879-vd957,756,9,3,5,2023-01-09
766979-7865826879-vd958,1649,64,5,31,2023-01-09
766979-7865826879-vd959,1046,90,5,3,2023-01-09
766979-7865826879-vd960,2715,95,1,8,2023-01-09
766979-7865826879-vd961,840,90,2,19,2023-01-09
766979-7865826879-vd962,2049,61,3,32,2023-01-09
766979-7865826879-vd963,690,46,5,11,2023-01-09
766979-7865826879-vd964,1870,46,5,17,2023-01-09
766979-7865826879-vd965,1771,52,4,24,2023-01-09
766979-7865826879-vd966,355,19,5,26,2023-01-09
766979-7865826879-vd967,2749,25,3,4,2023-01-09
766979-7865826879-vd968,2700,112,4,23,2023-01-09
766979-7865826879-vd969,3161,64,3,24,2023-01-09
766979-7865826879-vd970,2156,80,3,8,2023-01-09
766979-7865826879-vd971,2194,124,1,25,2023-01-09
766979-7865826879-vd972,3984,24,5,15,2023-01-09
766979-7865826879-vd973,3479,39,3,30,2023-01-09
766979-7865826879-vd974,615,124,1,7,2023-01-09
766979-7865826879-vd975,1436,95,3,33,2023-01-09
766979-7865826879-vd976,2755,67,1,29,2023-01-09
766979-7865826879-vd977,3575,78,4,15,2023-01-09
766979-7865826879-vd978,528,49,1,12,2023-01-09
766979-7865826879-vd979,2871,77,5,6,2023-01-09
766979-7865826879-vd980,590,102,4,17,2023-01-10
766979-7865826879-vd981,2527,104,2,20,2023-01-10
766979-7865826879-vd982,257,6,4,9,2023-01-10
766979-7865826879-vd983,1863,61,2,16,2023-01-10
766979-7865826879-vd984,3333,39,5,11,2023-01-10
766979-7865826879-vd985,920,90,4,23,2023-01-10
766979-7865826879-vd986,1765,25,2,24,2023-01-10
766979-7865826879-vd987,1626,124,2,26,2023-01-10
766979-7865826879-vd988,186,129,4,11,2023-01-10
766979-7865826879-vd989,1450,37,4,7,2023-01-10
766979-7865826879-vd990,2262,99,3,2,2023-01-10
766979-7865826879-vd991,3732,2,3,35,2023-01-10
766979-7865826879-vd992,1510,28,4,20,2023-01-10
766979-7865826879-vd993,3028,42,2,13,2023-01-10
766979-7865826879-vd994,933,88,2,13,2023-01-10
766979-7865826879-vd995,2433,24,3,4,2023-01-10
766979-7865826879-vd996,3914,37,1,30,2023-01-10
766979-7865826879-vd997,1284,44,5,20,2023-01-10
766979-7865826879-vd998,3043,62,2,35,2023-01-10
766979-7865826879-vd999,3894,130,2,13,2023-01-10
766979-7865826879-vd1000,543,8,3,3,2023-01-10
766979-7865826879-vd1001,2920,39,4,19,2023-01-10
766979-7865826879-vd1002,575,71,2,2,2023-01-10
766979-7865826879-vd1003,18,68,3,19,2023-01-10
766979-7865826879-vd1004,2766,49,2,28,2023-01-10
766979-7865826879-vd1005,2712,115,5,35,2023-01-10
766979-7865826879-vd1006,3651,95,3,4,2023-01-10
766979-7865826879-vd1007,1723,77,1,15,2023-01-10
766979-7865826879-vd1008,52,36,3,19,2023-01-10
766979-7865826879-vd1009,1680,93,2,6,2023-01-10
766979-7865826879-vd1010,2597,90,3,10,2023-01-10
766979-7865826879-vd1011,2989,23,5,22,2023-01-10
766979-7865826879-vd1012,1284,104,1,1,2023-01-10
766979-7865826879-vd1013,3657,49,2,16,2023-01-10
766979-7865826879-vd1014,1949,132,4,7,2023-01-10
766979-7865826879-vd1015,3538,133,4,29,2023-01-10
766979-7865826879-vd1016,506,44,1,19,2023-01-10
766979-7865826879-vd1017,3619,26,3,5,2023-01-10
766979-7865826879-vd1018,2906,102,5,9,2023-01-10
766979-7865826879-vd1019,235,90,5,2,2023-01-10
766979-7865826879-vd1020,2503,39,1,21,2023-01-10
766979-7865826879-vd1021,81,113,4,35,2023-01-10
766979-7865826879-vd1022,3152,33,3,16,2023-01-10
766979-7865826879-vd1023,1944,83,5,2,2023-01-10
766979-7865826879-vd1024,1864,9,2,7,2023-01-10
766979-7865826879-vd1025,3024,83,3,5,2023-01-10
766979-7865826879-vd1026,1602,56,2,18,2023-01-10
766979-7865826879-vd1027,439,22,3,19,2023-01-10
766979-7865826879-vd1028,502,70,1,29,2023-01-10
766979-7865826879-vd1029,3889,42,2,13,2023-01-10
766979-7865826879-vd1030,2660,26,3,5,2023-01-10
766979-7865826879-vd1031,1703,76,1,18,2023-01-10
766979-7865826879-vd1032,3768,129,2,19,2023-01-10
766979-7865826879-vd1033,2671,130,5,34,2023-01-10
766979-7865826879-vd1034,3167,25,4,8,2023-01-10
766979-7865826879-vd1035,119,133,5,29,2023-01-10
766979-7865826879-vd1036,3225,19,4,19,2023-01-10
766979-7865826879-vd1037,2357,25,4,4,2023-01-10
766979-7865826879-vd1038,1163,124,3,12,2023-01-10
766979-7865826879-vd1039,3314,68,3,15,2023-01-10
766979-7865826879-vd1040,2659,68,2,12,2023-01-10
766979-7865826879-vd1041,540,138,1,8,2023-01-10
766979-7865826879-vd1042,1384,33,1,23,2023-01-10
766979-7865826879-vd1043,2389,95,4,31,2023-01-10
766979-7865826879-vd1044,3519,95,2,2,2023-01-10
766979-7865826879-vd1045,2232,113,3,11,2023-01-10
766979-7865826879-vd1046,2577,39,2,18,2023-01-10
766979-7865826879-vd1047,903,129,5,21,2023-01-10
766979-7865826879-vd1048,2645,98,4,16,2023-01-10
766979-7865826879-vd1049,2364,107,5,6,2023-01-10
766979-7865826879-vd1050,221,123,4,2,2023-01-10
766979-7865826879-vd1051,287,41,3,12,2023-01-10
766979-7865826879-vd1052,966,90,2,8,2023-01-10
766979-7865826879-vd1053,2300,39,2,8,2023-01-10
766979-7865826879-vd1054,3901,41,1,20,2023-01-10
766979-7865826879-vd1055,654,113,2,22,2023-01-10
766979-7865826879-vd1056,45,27,4,3,2023-01-10
766979-7865826879-vd1057,2673,9,2,25,2023-01-10
766979-7865826879-vd1058,3343,49,2,30,2023-01-10
766979-7865826879-vd1059,1946,4,3,1,2023-01-10
766979-7865826879-vd1060,2655,131,1,4,2023-01-10
766979-7865826879-vd1061,2162,138,5,3,2023-01-10
766979-7865826879-vd1062,1921,101,5,29,2023-01-10
766979-7865826879-vd1063,689,124,2,1,2023-01-10
766979-7865826879-vd1064,1176,129,4,4,2023-01-10
766979-7865826879-vd1065,1733,48,3,20,2023-01-10
766979-7865826879-vd1066,3245,87,3,15,2023-01-10
766979-7865826879-vd1067,3086,34,5,4,2023-01-10
766979-7865826879-vd1068,3500,60,2,26,2023-01-10
766979-7865826879-vd1069,1309,25,1,8,2023-01-10
766979-7865826879-vd1070,447,112,2,15,2023-01-10
766979-7865826879-vd1071,1905,62,1,33,2023-01-10
766979-7865826879-vd1072,2683,45,5,10,2023-01-10
766979-7865826879-vd1073,795,18,5,33,2023-01-10
766979-7865826879-vd1074,3028,113,4,1,2023-01-10
766979-7865826879-vd1075,3034,133,3,29,2023-01-10
766979-7865826879-vd1076,2294,24,1,32,2023-01-10
766979-7865826879-vd1077,2722,127,3,15,2023-01-10
766979-7865826879-vd1078,1537,102,2,20,2023-01-10
766979-7865826879-vd1079,1846,98,2,27,2023-01-10
766979-7865826879-vd1080,251,78,3,13,2023-01-10
766979-7865826879-vd1081,2107,77,1,32,2023-01-10
766979-7865826879-vd1082,3718,90,4,11,2023-01-10
766979-7865826879-vd1083,2064,77,4,2,2023-01-10
766979-7865826879-vd1084,3003,78,3,16,2023-01-11
766979-7865826879-vd1085,3647,105,3,21,2023-01-11
766979-7865826879-vd1086,2983,19,1,1,2023-01-11
766979-7865826879-vd1087,3486,104,5,2,2023-01-11
766979-7865826879-vd1088,3655,115,3,22,2023-01-11
